fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0x7be8fd86e16cab8dee3a8df845e4b53e0ccd5e3d40a4389fa502f3624f04929d,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,8.99,1.3287,1X2,Nublense,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x4c2ae24f42d9d65c96a9a2fe3dbb475d0e23c3186e1226f052966699092eb809,L19613785,0,0,SUCCESS,1,1785578424,1785628800,27.346008,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xeb816255519a83747a52ca543cc47f21bafdf3b8e5359de24c6f4ce521f16e64,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,4.84,1.4062,1X2,Deportes Limache,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x5cebda5560cf8aca34da694dfdb32fa050f9ef121d3ace2057c50208835b45a6,L19613785,0,0,SUCCESS,1,1785575495,1785628800,11.913846,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x57f175858346836dd5aaa88f8872f3ace5f362eb1925324663c0a30597931512,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,2.34,1.3025,1X2,Union La Calera,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0x44173525f66ac41151ef4dabdbb3fce4fa98244455d0967012a8d59385419cc3,L19624904,0,0,SUCCESS,1,1785573337,1785601800,7.735537,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x1f4bbf42085b8fcd98ec276f4c31cc474d22d468634980a8f658ee38adb81253,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,33.02921,1.435,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572867,1785601800,75.929218,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x7e763411790abdd61f2b3c3eb8b8899992f3b559ddaf24ba9dbcdf650c5bc8a3,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,32.11,1.4338,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572866,1785601800,74.028818,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xfd472c09f1e02e0019b45d8e46716c54c2a467ca911254e8b29423f7b3210ca7,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,31.10744,1.4338,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572836,1785601800,71.717441,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x419ba2948b23c77db578d0b7fafd6f48faaa02ccf80955498e8e95dae467f878,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,32.02577,1.435,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572810,1785601800,73.62246,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x94f959ff8f8c90713e4ae11eb8bf2ef077b7f3e075339998f68bc80530a1f5b2,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,0.00256,1.435,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572809,1785601800,0.005885,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xc92881f408fd9aff4d1bc0c62b9427e939254f58972aeb9c2e3b32c4599ca285,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1,1.4312,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572774,1785601800,2.318841,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x4e85f919ed9004925024a98b6b3b31e029b01b259388efd999edc540ebefd1f2,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,9.99999,1.6837,1X2,,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x4c2ae24f42d9d65c96a9a2fe3dbb475d0e23c3186e1226f052966699092eb809,L19613785,0,0,SUCCESS,1,1785572729,1785628800,14.625214,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x3e0ea5660c7bf580f9001f53c06ab057a07c6f742a7accd7cd189aa4ca7226fd,0x97EC1C9682F70091efB04e97b0B34698cF815EE1,1,1.64995,1.2837,1X2,Tie,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0xaff005df5f92bb269ab7830008352a89b2f6f151e0e2284f27aa7a86b8e270d7,L19613785,0,0,SUCCESS,1,1785572726,1785628800,5.814802,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x4ddbd4474629459ed062927d13603c42e29dba6acb728fc84248a05501e5e85a,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,4.34,1.2837,1X2,Tie,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0xaff005df5f92bb269ab7830008352a89b2f6f151e0e2284f27aa7a86b8e270d7,L19613785,0,0,SUCCESS,1,1785572725,1785628800,15.295154,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x619a49f9d4c0d4d3f4f15c5a871c94fef35f73d4d34f693f8af5f84173652eb4,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,31.11,1.435,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572285,1785601800,71.517241,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xf7cbe4a6a9068922c8c71e83f3959ee5be699f8ea200fdeb990fab31d89864bf,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,3.91909,1.435,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572284,1785601800,9.009402,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x32d5b0afed0a3fa7b2f6eecd5546daf74d99532b1a50e3bbfcfa9f96f821214e,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1,1.4338,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785572253,1785601800,2.305476,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xab7f19ee136ee8be2ab729cdb55a5ef6b81a681211306510b5d36fc495d4e1ec,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,20.29557,1.73,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xde65f43d12cd96e371220e4b3864b8dfadf5a71d384749b19b33947eed003295,L19624904,0,0,SUCCESS,1,1785572208,1785601800,27.802151,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x5b2679e8786b8f02df7cbac1f67f244e9ea031b7b26c666b17cc838d01d99be8,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,20.25999,1.73,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xde65f43d12cd96e371220e4b3864b8dfadf5a71d384749b19b33947eed003295,L19624904,0,0,SUCCESS,1,1785572207,1785601800,27.753411,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xadc0bb7f192bce74b1004ee45efc9ce9a76deba7efb3fa339707225a8a046770,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,2.71,1.4387,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571715,1785601800,6.176638,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xf44543360edefeff5725cd24aaec7d0a7020c692729c1aa60e6cc50bfbfbeb3a,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,17.78,1.4387,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571575,1785601800,40.524217,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xd0d5b231b712198443dee174b28f3d1a1c0a35c7feb1f5c8dbd4db70810b7aed,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,0.99998,1.7175,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0x44173525f66ac41151ef4dabdbb3fce4fa98244455d0967012a8d59385419cc3,L19624904,0,0,SUCCESS,1,1785571567,1785601800,1.3937,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x1ccb9d29d5a9b142da5ed6c3451b68d8d159677f4ad743e07ed0dfe7d9af2fd4,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,26.93,1.4412,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571567,1785601800,61.031161,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x725bea240eb81608948347fa7c01dc6c12991e77952e3c6a7be47b6cbf8af115,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,8.17,1.4412,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571564,1785601800,18.515581,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x911130346f5b72411b96ae1c4a43f2def1d48bc836b091724d898aeccca5e42e,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1.27,1.4463,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571454,1785601800,2.845938,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x65d502237bf55f46a168e7bc474ea901f58f86e49c0a612f89fc730e698f105a,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,33.04,1.4487,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785571128,1785601800,73.626741,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x08f8ec86671e0db021942168acf85090a622cff4e683e7d4c9c5c79be63edc41,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1,1.4062,1X2,Deportes Limache,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x5cebda5560cf8aca34da694dfdb32fa050f9ef121d3ace2057c50208835b45a6,L19613785,0,0,SUCCESS,1,1785570281,1785628800,2.461538,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xd598943970d963635ad9c35b702b2833ab49b508d62025d1b411243ec19e5ced,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1.74,1.4612,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785568587,1785601800,3.772358,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x10f84ad4a5969c17aba5ae24ab4197208032b103f34990f5250c873cbcb5670b,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,3.66,1.4612,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785568586,1785601800,7.934959,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xce1ae3c80cb09844ff73274a449abd2da0c2d3d1db57f4d0e2bd50a51595b30f,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1.74,1.4612,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785568556,1785601800,3.772358,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x841e663102b0136eebb1aea4369ebb7a221c8e6d4653ef115c67c86a26e1567a,0x5D69C3af95Ff47088b415B25F41b1fFDc8571063,,1.03,1.5525,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785568080,1785601800,1.864253,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x2acc6bc6fe6d45d3e9f7499ddce87a0d4c414e22260b6e5cee308e3d865bf157,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,1.90998,1.73,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xde65f43d12cd96e371220e4b3864b8dfadf5a71d384749b19b33947eed003295,L19624904,0,0,SUCCESS,1,1785567634,1785601800,2.616411,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xa1c6e6fa19de21262b94ab435ba52a188e8a7425d036220b442e206b6832562e,0x97EC1C9682F70091efB04e97b0B34698cF815EE1,1,24.01065,1.4575,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785567633,1785601800,52.482295,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xda4994e57ec5adfa7e67ecf6a3be6c729bbfd4603a3dc466b141446e5ec869de,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,10.11,1.4575,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785567632,1785601800,22.098361,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xfb87db0606195c450a02d6e1da6bcc9a40764a951e610a0459ed60183be23188,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,1,1.73,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xde65f43d12cd96e371220e4b3864b8dfadf5a71d384749b19b33947eed003295,L19624904,0,0,SUCCESS,1,1785566823,1785601800,1.369863,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x39f75304b78b298bca038e181aa65b83e3cc540679f92546007169126618e7b4,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,4.09998,1.73,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xde65f43d12cd96e371220e4b3864b8dfadf5a71d384749b19b33947eed003295,L19624904,0,0,SUCCESS,1,1785566823,1785601800,5.616411,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x386a72eaadf09d46bdfb7def303308d46f533f0a4aa206398213b34debeb5af3,0x97EC1C9682F70091efB04e97b0B34698cF815EE1,1,8.98,1.2775,1X2,Union La Calera,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0x44173525f66ac41151ef4dabdbb3fce4fa98244455d0967012a8d59385419cc3,L19624904,0,0,SUCCESS,1,1785566731,1785601800,32.36036,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xd9b5a12f58f99d951ef2e12c1ed8f9955f8ac6000171085bfa5c886ba0d92c5d,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,14.92,1.445,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785565254,1785601800,33.52809,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x14326f6a2d146f90e728b2295572c1902afde14bcd5bf8c99f4cbd99765d4230,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,25.62,1.4275,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785564709,1785601800,59.929825,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xa18116677186bcec783495982fd670f24e1ddbe092f423b300f1da4e73f4864a,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,15.51185,1.7063,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0x44173525f66ac41151ef4dabdbb3fce4fa98244455d0967012a8d59385419cc3,L19624904,0,0,SUCCESS,1,1785564436,1785601800,21.963681,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x8e75881cad37c68e2def0c84698529dc5e30b7c1fbeb228cd6d2014f148c3b36,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,0.00336,1.4338,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785564436,1785601800,0.007746,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x8ad490527e981d3dcccbf81fcd5ab024034e0e0593fea2cde8da4ac3ff1689bf,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,15.51,1.705,1X2,,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0x44173525f66ac41151ef4dabdbb3fce4fa98244455d0967012a8d59385419cc3,L19624904,0,0,SUCCESS,1,1785564436,1785601800,22.0,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x388fc137972484f6ddcffbe00523094ae54141cb7424bdfed42784a4b824e806,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,32.02,1.4263,1X2,Cobresal,Primera Division,Cobresal vs Union La Calera,Cobresal,Union La Calera,0xd4128e9b4a0256088f67de6bb81a94360d3a5478da17faa1825ab7853a92ba6a,L19624904,0,0,SUCCESS,1,1785564435,1785601800,75.120235,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xaaacb04bdd61d6dd6a112365f6a2ef440f85e04ef117c8d206daa579cbc9068f,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,10,1.4087,1X2,Deportes Limache,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x5cebda5560cf8aca34da694dfdb32fa050f9ef121d3ace2057c50208835b45a6,L19613785,0,0,SUCCESS,1,1785562558,1785628800,24.464832,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xdae482f99a6c8a0036b93b0916d71a4d830743ee4f37e12eb3742e0966d6b9d7,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,0.99999,1.7512,1X2,,Primera Division,Everton Vina Del Mar vs Colo Colo,Everton Vina Del Mar,Colo Colo,0xf751d737b1b1c4685642e82e9c2fd77419ef74ee82994189836bd4c49e332e98,L19613786,0,0,SUCCESS,1,1785562334,1785610800,1.331101,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x61a172248547f10b27545d40267ae0cff0f76f9f65ef558110c6533b6fead463,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1,1.41,1X2,Deportes Limache,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x5cebda5560cf8aca34da694dfdb32fa050f9ef121d3ace2057c50208835b45a6,L19613785,0,0,SUCCESS,1,1785558927,1785628800,2.439024,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xb1c71e3fd6e08a722ee365e58d808dcc076541866f98855f4251e204d9088ad8,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,2.22998,1.6887,1X2,,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x4c2ae24f42d9d65c96a9a2fe3dbb475d0e23c3186e1226f052966699092eb809,L19613785,0,0,SUCCESS,1,1785558694,1785628800,3.237721,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x957f18b00ee197edcf959d4d25825bb09dab3515c43ebd423f6c5205b0fc21c2,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,1,1.41,1X2,Deportes Limache,Primera Division,Deportes Limache vs Nublense,Deportes Limache,Nublense,0x5cebda5560cf8aca34da694dfdb32fa050f9ef121d3ace2057c50208835b45a6,L19613785,0,0,SUCCESS,1,1785558694,1785628800,2.439024,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xf012223aca394a36db5f0f02eb7a1252e2b7ccfbdc23a99fa541f3abae29c516,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,37.95,1.2925,1X2,Tie,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x594d9bf46b0aad6cd3470cd264ba7786008325c246f03dddc3d344264918f55d,L19615611,0,0,SUCCESS,1,1785539876,1785542400,129.74359,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x58e92e2d71622fed38e5f8888a5caf7c7534ab241c9a4a1ca323e1db42a5c4bc,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,0.00269,1.6375,1X2,,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x47fdcecfa4d2732b518462d69c7594643308e6a756789812a6ed0bde26235c1d,L19615611,0,0,SUCCESS,1,1785539875,1785542400,0.00422,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x371c701454f5e10def130d81ae9a574ff7dc21646c84dcee02bedc97cc84e614,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,24.25428,1.2925,1X2,Tie,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x594d9bf46b0aad6cd3470cd264ba7786008325c246f03dddc3d344264918f55d,L19615611,0,0,SUCCESS,1,1785539875,1785542400,82.920615,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x11fed80ada5920ce09be9a9b2a1a6445565901c87c45024e4f72264fd4d1e14b,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,130.13523,1.6375,1X2,,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x47fdcecfa4d2732b518462d69c7594643308e6a756789812a6ed0bde26235c1d,L19615611,0,0,SUCCESS,1,1785539875,1785542400,204.133694,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xe0950c663773c5b59fd9f9ea10e00f478cbfeead52e06bc20fd3903c51f40f75,0x0DeAbC808957aBc9f4778C03b03CC1D2cBBC9D60,,4.99999,1.6362,1X2,,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x47fdcecfa4d2732b518462d69c7594643308e6a756789812a6ed0bde26235c1d,L19615611,0,0,SUCCESS,1,1785539857,1785542400,7.85853,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x5c23ac37b2c940e6f51790aa8100c1fe7cdd0559a0c4bf288f28a38c9b384296,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,24.22,1.515,Primera Division,Universidad de Concepción 0,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x6e4b52445f363d5d2665107ddd98561199bbeb158440caa2047924f4a7aed550,L19615611,0,0,SUCCESS,1,1785539852,1785542400,47.029126,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xd07de40ba00a35798dadd551e2d33d09729cf14ed93c545055140d1709ee9eec,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,75.50999,1.515,Primera Division,Universidad de Concepción 0,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x6e4b52445f363d5d2665107ddd98561199bbeb158440caa2047924f4a7aed550,L19615611,0,0,SUCCESS,1,1785539849,1785542400,146.62134,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x26f578f220440f2e10fa341cbb08611c0a1d22ab4d95487e4b29f48db0362c4e,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1,,19.55155,1.6325,1X2,,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0x47fdcecfa4d2732b518462d69c7594643308e6a756789812a6ed0bde26235c1d,L19615611,0,0,SUCCESS,1,1785539849,1785542400,30.911542,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x1af88d6dc9fc3717babf5cf75142ac5f018099246c511d73c31b97e5e871ba5a,0x1366520A029cac333db38288dEeC1cDB6805FE20,1,1000,1.5038,Under/Over (2.5),Over 2.5,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0xf50ed6a6b6bcc2d3a96578c7a959afac6db3135dba69f027f69a572007e43965,L19615611,0,0,SUCCESS,1,1785507402,1785542400,1985.111663,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x52c08f28916e652624c273879c2d16f5226f65a3eda58fb1acff639eea12ea5e,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,9,1.5012,Under/Over (2.5),Over 2.5,Primera Division,Universidad de Concepción vs Audax Italiano,Universidad de Concepción,Audax Italiano,0xf50ed6a6b6bcc2d3a96578c7a959afac6db3135dba69f027f69a572007e43965,L19615611,0,0,SUCCESS,1,1785507022,1785542400,17.955112,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
