fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0xdcc05f1b960521b511af85ce883d3577194a49bd0d4cba5283c8139f5de69142,0x960070fC76573ff9c086dB473f99CA99ea914dd6,,14.54,1.48,Under/Over (2.5),,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0x84c9583dc9a64ef6270d4565eb33064810a970d6ff0b7cd2099b3507fa9db1fd,L19521948,0,0,SUCCESS,1,1786860832,1786876200,30.291667,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x44c5514051eff617838141deb48d69a16056d6949d6e3955ceee08fdf7ba5226,0x5dC8e76C25738a341aBcDa4e0D00A5Ca3166A2e0,,10,1.48,Under/Over (2.5),,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0x84c9583dc9a64ef6270d4565eb33064810a970d6ff0b7cd2099b3507fa9db1fd,L19521948,0,0,SUCCESS,1,1786860318,1786876200,20.833333,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xb9b57f5600e992596b7ddeae69c0d7570b74c221f606d8c7adf99e0631dc958c,0x1e498Af4D3ea832609d72a183ccD95D675E55c39,,20.11,1.48,Under/Over (2.5),,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0x84c9583dc9a64ef6270d4565eb33064810a970d6ff0b7cd2099b3507fa9db1fd,L19521948,0,0,SUCCESS,1,1786860166,1786876200,41.895833,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x2d86b523ad1420b1c9f92a3a750837ebc408cbc105d107b7336aa2f293c7a8ba,0x2063f73C77553E522A3c751d27a2B13b31857369,,10,1.48,Under/Over (2.5),,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0x84c9583dc9a64ef6270d4565eb33064810a970d6ff0b7cd2099b3507fa9db1fd,L19521948,0,0,SUCCESS,1,1786860162,1786876200,20.833333,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xe8c986777c2df94923746005638d0d0672d87f115c1f485f16a32842b3e9a4c3,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84,,2.4,1.48,Under/Over (2.5),,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0x84c9583dc9a64ef6270d4565eb33064810a970d6ff0b7cd2099b3507fa9db1fd,L19521948,0,0,SUCCESS,1,1786860073,1786876200,5.0,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x4e290ba85aac7881c18fa528015abc93ead9670c67976f0309b624859e7e87fb,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,1,33.06,1.175,1X2,Tie,K2-League,Seoul E-Land FC vs Ansan Greeners,Seoul E-Land FC,Ansan Greeners,0xd006697114e70dd5ebb1a632ed37542424a68f91253491dfdcf13253ef568ad8,L19521944,0,0,SUCCESS,1,1786858812,1786876200,188.914286,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x21806a61b0cfe47e2db641d11e1e3c32a2053c832d05f64d1e64ac19b5f8892e,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84,,1.00995,1.9137,1X2,,K2-League,Seoul E-Land FC vs Ansan Greeners,Seoul E-Land FC,Ansan Greeners,0x803786fb43c763376ecfc28cf9c45e844dc078339cb1ebb478178405de53664f,L19521944,0,0,SUCCESS,1,1786833042,1786876200,1.10528,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0x278e424a80e8b67dd83fa7c61b066a4e260dde74fdc849a403fbbcb6e8975d7b,0xFD3a22179CA4104E97c670b834750Bd7Ff310b17,,22.44997,1.8075,1X2,,K2-League,Gimpo Citizen FC vs Cheonan City,Gimpo Citizen FC,Cheonan City,0xd3a986ae311777feced0927ef11dad882a2a7d4445e91fe7003eb570fbf317e4,L19521948,0,0,SUCCESS,1,1786813606,1786876200,27.80182,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xf304f2b4ff03b2b993b1ec65604bf6c6c362d3aa6bdf627c2b8ed7facbff1f48,0x97EC1C9682F70091efB04e97b0B34698cF815EE1,1,5,1.6412,Under/Over (1.5),Over 1.5,K2-League,Chungbuk Cheongju FC vs Jeonnam Dragons,Chungbuk Cheongju FC,Jeonnam Dragons,0x45fc51fa9f58f3a71611c71c02899cf3ae880664892a703b3d076e1a2aab9d5f,L19511807,0,0,SUCCESS,1,1786791227,1786789800,7.797271,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
0xcc825bf9bf946c230cca816433b650e0f4097fbfa27518a5ceddfd08f6cce730,0xf4a8B27C9a13e298D65b5Cc072d252816B799C81,,10,1.3,1X2,,K2-League,Suwon Samsung Bluewings vs Suwon City,Suwon Samsung Bluewings,Suwon City,0x1cca0f197990e1eadaacb4fbc51404b947016f997226c0bbbb5a910b84162437,L19511812,0,0,SUCCESS,1,1786790935,1786789800,33.333333,SXR,0x6629Ce1Cf35Cc1329ebB4F63202F3f197b3F050B
